"","tier","Csetpoint","sample_date.x.x","n.x","A_sd","A","A_se","A_qt","A_upper","A_lower","gsw_sd","gsw","gsw_se","gsw_qt","gsw_upper","gsw_lower","Ci_sd","Ci","Ci_se","Ci_qt","Ci_upper","Ci_lower","sample_date.x.y","n.y","PhiPS2_sd","PhiPS2","PhiPS2_se","PhiPS2_qt","PhiPS2_upper","PhiPS2_lower","ETR_sd","ETR","ETR_se","ETR_qt","ETR_upper","ETR_lower"
"89","WT",300,"July27",1,NA,3.183813981,NA,12.7062047361747,NA,NA,NA,0.097091937,NA,12.7062047361747,NA,NA,NA,240.7430955,NA,12.7062047361747,NA,NA,"July20",1,NA,0.185455878,NA,12.7062047361747,NA,NA,NA,116.9523025,NA,12.7062047361747,NA,NA
"90","WT",300,"July27",1,NA,3.183813981,NA,12.7062047361747,NA,NA,NA,0.097091937,NA,12.7062047361747,NA,NA,NA,240.7430955,NA,12.7062047361747,NA,NA,"July27",1,NA,0.125733322,NA,12.7062047361747,NA,NA,NA,79.28813065,NA,12.7062047361747,NA,NA
"91","WT",300,"July27",1,NA,3.183813981,NA,12.7062047361747,NA,NA,NA,0.097091937,NA,12.7062047361747,NA,NA,NA,240.7430955,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.310749979,NA,12.7062047361747,NA,NA,NA,195.9605948,NA,12.7062047361747,NA,NA
"92","WT",300,"July27",1,NA,3.183813981,NA,12.7062047361747,NA,NA,NA,0.097091937,NA,12.7062047361747,NA,NA,NA,240.7430955,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.223970245,NA,12.7062047361747,NA,NA,NA,141.2356145,NA,12.7062047361747,NA,NA
"93","WT",300,"Jun14",1,NA,17.57002023,NA,12.7062047361747,NA,NA,NA,0.303915871,NA,12.7062047361747,NA,NA,NA,199.3213747,NA,12.7062047361747,NA,NA,"July18",1,NA,0.13483377,NA,12.7062047361747,NA,NA,NA,85.02575531,NA,12.7062047361747,NA,NA
"94","WT",300,"Jun14",1,NA,17.57002023,NA,12.7062047361747,NA,NA,NA,0.303915871,NA,12.7062047361747,NA,NA,NA,199.3213747,NA,12.7062047361747,NA,NA,"July20",1,NA,0.185455878,NA,12.7062047361747,NA,NA,NA,116.9523025,NA,12.7062047361747,NA,NA
"95","WT",300,"Jun14",1,NA,17.57002023,NA,12.7062047361747,NA,NA,NA,0.303915871,NA,12.7062047361747,NA,NA,NA,199.3213747,NA,12.7062047361747,NA,NA,"July27",1,NA,0.125733322,NA,12.7062047361747,NA,NA,NA,79.28813065,NA,12.7062047361747,NA,NA
"96","WT",300,"Jun14",1,NA,17.57002023,NA,12.7062047361747,NA,NA,NA,0.303915871,NA,12.7062047361747,NA,NA,NA,199.3213747,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.310749979,NA,12.7062047361747,NA,NA,NA,195.9605948,NA,12.7062047361747,NA,NA
"97","WT",300,"Jun14",1,NA,17.57002023,NA,12.7062047361747,NA,NA,NA,0.303915871,NA,12.7062047361747,NA,NA,NA,199.3213747,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.223970245,NA,12.7062047361747,NA,NA,NA,141.2356145,NA,12.7062047361747,NA,NA
"98","WT",300,"Jun22",1,NA,7.97752727,NA,12.7062047361747,NA,NA,NA,0.091215387,NA,12.7062047361747,NA,NA,NA,153.8224937,NA,12.7062047361747,NA,NA,"July18",1,NA,0.13483377,NA,12.7062047361747,NA,NA,NA,85.02575531,NA,12.7062047361747,NA,NA
"99","WT",300,"Jun22",1,NA,7.97752727,NA,12.7062047361747,NA,NA,NA,0.091215387,NA,12.7062047361747,NA,NA,NA,153.8224937,NA,12.7062047361747,NA,NA,"July20",1,NA,0.185455878,NA,12.7062047361747,NA,NA,NA,116.9523025,NA,12.7062047361747,NA,NA
"100","WT",300,"Jun22",1,NA,7.97752727,NA,12.7062047361747,NA,NA,NA,0.091215387,NA,12.7062047361747,NA,NA,NA,153.8224937,NA,12.7062047361747,NA,NA,"July27",1,NA,0.125733322,NA,12.7062047361747,NA,NA,NA,79.28813065,NA,12.7062047361747,NA,NA
"101","WT",300,"Jun22",1,NA,7.97752727,NA,12.7062047361747,NA,NA,NA,0.091215387,NA,12.7062047361747,NA,NA,NA,153.8224937,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.310749979,NA,12.7062047361747,NA,NA,NA,195.9605948,NA,12.7062047361747,NA,NA
"102","WT",300,"Jun22",1,NA,7.97752727,NA,12.7062047361747,NA,NA,NA,0.091215387,NA,12.7062047361747,NA,NA,NA,153.8224937,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.223970245,NA,12.7062047361747,NA,NA,NA,141.2356145,NA,12.7062047361747,NA,NA
"103","WT",400,"Aug29",1,NA,0.962883752,NA,12.7062047361747,NA,NA,NA,-0.00365270566666667,NA,12.7062047361747,NA,NA,NA,260.409466476667,NA,12.7062047361747,NA,NA,"July18",1,NA,0.151162427666667,NA,12.7062047361747,NA,NA,NA,95.3230727966667,NA,12.7062047361747,NA,NA
"104","WT",400,"Aug29",1,NA,0.962883752,NA,12.7062047361747,NA,NA,NA,-0.00365270566666667,NA,12.7062047361747,NA,NA,NA,260.409466476667,NA,12.7062047361747,NA,NA,"July20",1,NA,0.206760920666667,NA,12.7062047361747,NA,NA,NA,130.3834808,NA,12.7062047361747,NA,NA
"105","WT",400,"Aug29",1,NA,0.962883752,NA,12.7062047361747,NA,NA,NA,-0.00365270566666667,NA,12.7062047361747,NA,NA,NA,260.409466476667,NA,12.7062047361747,NA,NA,"July27",1,NA,0.118578124,NA,12.7062047361747,NA,NA,NA,74.7756734133333,NA,12.7062047361747,NA,NA
"106","WT",400,"Aug29",1,NA,0.962883752,NA,12.7062047361747,NA,NA,NA,-0.00365270566666667,NA,12.7062047361747,NA,NA,NA,260.409466476667,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.310799856666667,NA,12.7062047361747,NA,NA,NA,195.994834433333,NA,12.7062047361747,NA,NA
"107","WT",400,"Aug29",1,NA,0.962883752,NA,12.7062047361747,NA,NA,NA,-0.00365270566666667,NA,12.7062047361747,NA,NA,NA,260.409466476667,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.254266714,NA,12.7062047361747,NA,NA,NA,160.342047233333,NA,12.7062047361747,NA,NA
"108","WT",400,"July18",1,NA,8.803622558,NA,12.7062047361747,NA,NA,NA,0.111435797,NA,12.7062047361747,NA,NA,NA,251.933040033333,NA,12.7062047361747,NA,NA,"July18",1,NA,0.151162427666667,NA,12.7062047361747,NA,NA,NA,95.3230727966667,NA,12.7062047361747,NA,NA
"109","WT",400,"July18",1,NA,8.803622558,NA,12.7062047361747,NA,NA,NA,0.111435797,NA,12.7062047361747,NA,NA,NA,251.933040033333,NA,12.7062047361747,NA,NA,"July20",1,NA,0.206760920666667,NA,12.7062047361747,NA,NA,NA,130.3834808,NA,12.7062047361747,NA,NA
"110","WT",400,"July18",1,NA,8.803622558,NA,12.7062047361747,NA,NA,NA,0.111435797,NA,12.7062047361747,NA,NA,NA,251.933040033333,NA,12.7062047361747,NA,NA,"July27",1,NA,0.118578124,NA,12.7062047361747,NA,NA,NA,74.7756734133333,NA,12.7062047361747,NA,NA
"111","WT",400,"July18",1,NA,8.803622558,NA,12.7062047361747,NA,NA,NA,0.111435797,NA,12.7062047361747,NA,NA,NA,251.933040033333,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.310799856666667,NA,12.7062047361747,NA,NA,NA,195.994834433333,NA,12.7062047361747,NA,NA
"112","WT",400,"July18",1,NA,8.803622558,NA,12.7062047361747,NA,NA,NA,0.111435797,NA,12.7062047361747,NA,NA,NA,251.933040033333,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.254266714,NA,12.7062047361747,NA,NA,NA,160.342047233333,NA,12.7062047361747,NA,NA
"113","WT",400,"July20",1,NA,12.0837914566667,NA,12.7062047361747,NA,NA,NA,0.149383354666667,NA,12.7062047361747,NA,NA,NA,256.966293366667,NA,12.7062047361747,NA,NA,"July18",1,NA,0.151162427666667,NA,12.7062047361747,NA,NA,NA,95.3230727966667,NA,12.7062047361747,NA,NA
"114","WT",400,"July20",1,NA,12.0837914566667,NA,12.7062047361747,NA,NA,NA,0.149383354666667,NA,12.7062047361747,NA,NA,NA,256.966293366667,NA,12.7062047361747,NA,NA,"July20",1,NA,0.206760920666667,NA,12.7062047361747,NA,NA,NA,130.3834808,NA,12.7062047361747,NA,NA
"115","WT",400,"July20",1,NA,12.0837914566667,NA,12.7062047361747,NA,NA,NA,0.149383354666667,NA,12.7062047361747,NA,NA,NA,256.966293366667,NA,12.7062047361747,NA,NA,"July27",1,NA,0.118578124,NA,12.7062047361747,NA,NA,NA,74.7756734133333,NA,12.7062047361747,NA,NA
"116","WT",400,"July20",1,NA,12.0837914566667,NA,12.7062047361747,NA,NA,NA,0.149383354666667,NA,12.7062047361747,NA,NA,NA,256.966293366667,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.310799856666667,NA,12.7062047361747,NA,NA,NA,195.994834433333,NA,12.7062047361747,NA,NA
"117","WT",400,"July20",1,NA,12.0837914566667,NA,12.7062047361747,NA,NA,NA,0.149383354666667,NA,12.7062047361747,NA,NA,NA,256.966293366667,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.254266714,NA,12.7062047361747,NA,NA,NA,160.342047233333,NA,12.7062047361747,NA,NA
"118","WT",400,"July27",1,NA,4.976069283,NA,12.7062047361747,NA,NA,NA,0.0801033496666667,NA,12.7062047361747,NA,NA,NA,290.883810066667,NA,12.7062047361747,NA,NA,"July18",1,NA,0.151162427666667,NA,12.7062047361747,NA,NA,NA,95.3230727966667,NA,12.7062047361747,NA,NA
"119","WT",400,"July27",1,NA,4.976069283,NA,12.7062047361747,NA,NA,NA,0.0801033496666667,NA,12.7062047361747,NA,NA,NA,290.883810066667,NA,12.7062047361747,NA,NA,"July20",1,NA,0.206760920666667,NA,12.7062047361747,NA,NA,NA,130.3834808,NA,12.7062047361747,NA,NA
"120","WT",400,"July27",1,NA,4.976069283,NA,12.7062047361747,NA,NA,NA,0.0801033496666667,NA,12.7062047361747,NA,NA,NA,290.883810066667,NA,12.7062047361747,NA,NA,"July27",1,NA,0.118578124,NA,12.7062047361747,NA,NA,NA,74.7756734133333,NA,12.7062047361747,NA,NA
"121","WT",400,"July27",1,NA,4.976069283,NA,12.7062047361747,NA,NA,NA,0.0801033496666667,NA,12.7062047361747,NA,NA,NA,290.883810066667,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.310799856666667,NA,12.7062047361747,NA,NA,NA,195.994834433333,NA,12.7062047361747,NA,NA
"122","WT",400,"July27",1,NA,4.976069283,NA,12.7062047361747,NA,NA,NA,0.0801033496666667,NA,12.7062047361747,NA,NA,NA,290.883810066667,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.254266714,NA,12.7062047361747,NA,NA,NA,160.342047233333,NA,12.7062047361747,NA,NA
"123","WT",400,"Jun14",1,NA,24.0276327666667,NA,12.7062047361747,NA,NA,NA,0.33844635,NA,12.7062047361747,NA,NA,NA,275.6444242,NA,12.7062047361747,NA,NA,"July18",1,NA,0.151162427666667,NA,12.7062047361747,NA,NA,NA,95.3230727966667,NA,12.7062047361747,NA,NA
"124","WT",400,"Jun14",1,NA,24.0276327666667,NA,12.7062047361747,NA,NA,NA,0.33844635,NA,12.7062047361747,NA,NA,NA,275.6444242,NA,12.7062047361747,NA,NA,"July20",1,NA,0.206760920666667,NA,12.7062047361747,NA,NA,NA,130.3834808,NA,12.7062047361747,NA,NA
"125","WT",400,"Jun14",1,NA,24.0276327666667,NA,12.7062047361747,NA,NA,NA,0.33844635,NA,12.7062047361747,NA,NA,NA,275.6444242,NA,12.7062047361747,NA,NA,"July27",1,NA,0.118578124,NA,12.7062047361747,NA,NA,NA,74.7756734133333,NA,12.7062047361747,NA,NA
"126","WT",400,"Jun14",1,NA,24.0276327666667,NA,12.7062047361747,NA,NA,NA,0.33844635,NA,12.7062047361747,NA,NA,NA,275.6444242,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.310799856666667,NA,12.7062047361747,NA,NA,NA,195.994834433333,NA,12.7062047361747,NA,NA
"127","WT",400,"Jun14",1,NA,24.0276327666667,NA,12.7062047361747,NA,NA,NA,0.33844635,NA,12.7062047361747,NA,NA,NA,275.6444242,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.254266714,NA,12.7062047361747,NA,NA,NA,160.342047233333,NA,12.7062047361747,NA,NA
"128","WT",400,"Jun22",1,NA,14.2747054666667,NA,12.7062047361747,NA,NA,NA,0.137290242,NA,12.7062047361747,NA,NA,NA,218.098873966667,NA,12.7062047361747,NA,NA,"July18",1,NA,0.151162427666667,NA,12.7062047361747,NA,NA,NA,95.3230727966667,NA,12.7062047361747,NA,NA
"129","WT",400,"Jun22",1,NA,14.2747054666667,NA,12.7062047361747,NA,NA,NA,0.137290242,NA,12.7062047361747,NA,NA,NA,218.098873966667,NA,12.7062047361747,NA,NA,"July20",1,NA,0.206760920666667,NA,12.7062047361747,NA,NA,NA,130.3834808,NA,12.7062047361747,NA,NA
"130","WT",400,"Jun22",1,NA,14.2747054666667,NA,12.7062047361747,NA,NA,NA,0.137290242,NA,12.7062047361747,NA,NA,NA,218.098873966667,NA,12.7062047361747,NA,NA,"July27",1,NA,0.118578124,NA,12.7062047361747,NA,NA,NA,74.7756734133333,NA,12.7062047361747,NA,NA
"131","WT",400,"Jun22",1,NA,14.2747054666667,NA,12.7062047361747,NA,NA,NA,0.137290242,NA,12.7062047361747,NA,NA,NA,218.098873966667,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.310799856666667,NA,12.7062047361747,NA,NA,NA,195.994834433333,NA,12.7062047361747,NA,NA
"132","WT",400,"Jun22",1,NA,14.2747054666667,NA,12.7062047361747,NA,NA,NA,0.137290242,NA,12.7062047361747,NA,NA,NA,218.098873966667,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.254266714,NA,12.7062047361747,NA,NA,NA,160.342047233333,NA,12.7062047361747,NA,NA
"133","WT",600,"Aug29",1,NA,1.848531518,NA,12.7062047361747,NA,NA,NA,0.015894807,NA,12.7062047361747,NA,NA,NA,400.7926793,NA,12.7062047361747,NA,NA,"July18",1,NA,0.203032274,NA,12.7062047361747,NA,NA,NA,128.0323417,NA,12.7062047361747,NA,NA
"134","WT",600,"Aug29",1,NA,1.848531518,NA,12.7062047361747,NA,NA,NA,0.015894807,NA,12.7062047361747,NA,NA,NA,400.7926793,NA,12.7062047361747,NA,NA,"July20",1,NA,0.244316893,NA,12.7062047361747,NA,NA,NA,154.0634998,NA,12.7062047361747,NA,NA
"135","WT",600,"Aug29",1,NA,1.848531518,NA,12.7062047361747,NA,NA,NA,0.015894807,NA,12.7062047361747,NA,NA,NA,400.7926793,NA,12.7062047361747,NA,NA,"July27",1,NA,0.139307806,NA,12.7062047361747,NA,NA,NA,87.84809901,NA,12.7062047361747,NA,NA
"136","WT",600,"Aug29",1,NA,1.848531518,NA,12.7062047361747,NA,NA,NA,0.015894807,NA,12.7062047361747,NA,NA,NA,400.7926793,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.325362835,NA,12.7062047361747,NA,NA,NA,205.1962865,NA,12.7062047361747,NA,NA
"137","WT",600,"Aug29",1,NA,1.848531518,NA,12.7062047361747,NA,NA,NA,0.015894807,NA,12.7062047361747,NA,NA,NA,400.7926793,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.302864735,NA,12.7062047361747,NA,NA,NA,190.9922316,NA,12.7062047361747,NA,NA
"138","WT",600,"July18",1,NA,15.02401094,NA,12.7062047361747,NA,NA,NA,0.097969482,NA,12.7062047361747,NA,NA,NA,325.3262294,NA,12.7062047361747,NA,NA,"July18",1,NA,0.203032274,NA,12.7062047361747,NA,NA,NA,128.0323417,NA,12.7062047361747,NA,NA
"139","WT",600,"July18",1,NA,15.02401094,NA,12.7062047361747,NA,NA,NA,0.097969482,NA,12.7062047361747,NA,NA,NA,325.3262294,NA,12.7062047361747,NA,NA,"July20",1,NA,0.244316893,NA,12.7062047361747,NA,NA,NA,154.0634998,NA,12.7062047361747,NA,NA
"140","WT",600,"July18",1,NA,15.02401094,NA,12.7062047361747,NA,NA,NA,0.097969482,NA,12.7062047361747,NA,NA,NA,325.3262294,NA,12.7062047361747,NA,NA,"July27",1,NA,0.139307806,NA,12.7062047361747,NA,NA,NA,87.84809901,NA,12.7062047361747,NA,NA
"141","WT",600,"July18",1,NA,15.02401094,NA,12.7062047361747,NA,NA,NA,0.097969482,NA,12.7062047361747,NA,NA,NA,325.3262294,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.325362835,NA,12.7062047361747,NA,NA,NA,205.1962865,NA,12.7062047361747,NA,NA
"142","WT",600,"July18",1,NA,15.02401094,NA,12.7062047361747,NA,NA,NA,0.097969482,NA,12.7062047361747,NA,NA,NA,325.3262294,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.302864735,NA,12.7062047361747,NA,NA,NA,190.9922316,NA,12.7062047361747,NA,NA
"143","WT",600,"July20",1,NA,19.24869778,NA,12.7062047361747,NA,NA,NA,0.167647481,NA,12.7062047361747,NA,NA,NA,398.4024784,NA,12.7062047361747,NA,NA,"July18",1,NA,0.203032274,NA,12.7062047361747,NA,NA,NA,128.0323417,NA,12.7062047361747,NA,NA
"144","WT",600,"July20",1,NA,19.24869778,NA,12.7062047361747,NA,NA,NA,0.167647481,NA,12.7062047361747,NA,NA,NA,398.4024784,NA,12.7062047361747,NA,NA,"July20",1,NA,0.244316893,NA,12.7062047361747,NA,NA,NA,154.0634998,NA,12.7062047361747,NA,NA
"145","WT",600,"July20",1,NA,19.24869778,NA,12.7062047361747,NA,NA,NA,0.167647481,NA,12.7062047361747,NA,NA,NA,398.4024784,NA,12.7062047361747,NA,NA,"July27",1,NA,0.139307806,NA,12.7062047361747,NA,NA,NA,87.84809901,NA,12.7062047361747,NA,NA
"146","WT",600,"July20",1,NA,19.24869778,NA,12.7062047361747,NA,NA,NA,0.167647481,NA,12.7062047361747,NA,NA,NA,398.4024784,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.325362835,NA,12.7062047361747,NA,NA,NA,205.1962865,NA,12.7062047361747,NA,NA
"147","WT",600,"July20",1,NA,19.24869778,NA,12.7062047361747,NA,NA,NA,0.167647481,NA,12.7062047361747,NA,NA,NA,398.4024784,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.302864735,NA,12.7062047361747,NA,NA,NA,190.9922316,NA,12.7062047361747,NA,NA
"148","WT",600,"July27",1,NA,8.447847789,NA,12.7062047361747,NA,NA,NA,0.083633328,NA,12.7062047361747,NA,NA,NA,423.1827489,NA,12.7062047361747,NA,NA,"July18",1,NA,0.203032274,NA,12.7062047361747,NA,NA,NA,128.0323417,NA,12.7062047361747,NA,NA
"149","WT",600,"July27",1,NA,8.447847789,NA,12.7062047361747,NA,NA,NA,0.083633328,NA,12.7062047361747,NA,NA,NA,423.1827489,NA,12.7062047361747,NA,NA,"July20",1,NA,0.244316893,NA,12.7062047361747,NA,NA,NA,154.0634998,NA,12.7062047361747,NA,NA
"150","WT",600,"July27",1,NA,8.447847789,NA,12.7062047361747,NA,NA,NA,0.083633328,NA,12.7062047361747,NA,NA,NA,423.1827489,NA,12.7062047361747,NA,NA,"July27",1,NA,0.139307806,NA,12.7062047361747,NA,NA,NA,87.84809901,NA,12.7062047361747,NA,NA
"151","WT",600,"July27",1,NA,8.447847789,NA,12.7062047361747,NA,NA,NA,0.083633328,NA,12.7062047361747,NA,NA,NA,423.1827489,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.325362835,NA,12.7062047361747,NA,NA,NA,205.1962865,NA,12.7062047361747,NA,NA
"152","WT",600,"July27",1,NA,8.447847789,NA,12.7062047361747,NA,NA,NA,0.083633328,NA,12.7062047361747,NA,NA,NA,423.1827489,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.302864735,NA,12.7062047361747,NA,NA,NA,190.9922316,NA,12.7062047361747,NA,NA
"153","WT",600,"Jun14",1,NA,31.56405401,NA,12.7062047361747,NA,NA,NA,0.346005248,NA,12.7062047361747,NA,NA,NA,433.9945864,NA,12.7062047361747,NA,NA,"July18",1,NA,0.203032274,NA,12.7062047361747,NA,NA,NA,128.0323417,NA,12.7062047361747,NA,NA
"154","WT",600,"Jun14",1,NA,31.56405401,NA,12.7062047361747,NA,NA,NA,0.346005248,NA,12.7062047361747,NA,NA,NA,433.9945864,NA,12.7062047361747,NA,NA,"July20",1,NA,0.244316893,NA,12.7062047361747,NA,NA,NA,154.0634998,NA,12.7062047361747,NA,NA
"155","WT",600,"Jun14",1,NA,31.56405401,NA,12.7062047361747,NA,NA,NA,0.346005248,NA,12.7062047361747,NA,NA,NA,433.9945864,NA,12.7062047361747,NA,NA,"July27",1,NA,0.139307806,NA,12.7062047361747,NA,NA,NA,87.84809901,NA,12.7062047361747,NA,NA
"156","WT",600,"Jun14",1,NA,31.56405401,NA,12.7062047361747,NA,NA,NA,0.346005248,NA,12.7062047361747,NA,NA,NA,433.9945864,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.325362835,NA,12.7062047361747,NA,NA,NA,205.1962865,NA,12.7062047361747,NA,NA
"157","WT",600,"Jun14",1,NA,31.56405401,NA,12.7062047361747,NA,NA,NA,0.346005248,NA,12.7062047361747,NA,NA,NA,433.9945864,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.302864735,NA,12.7062047361747,NA,NA,NA,190.9922316,NA,12.7062047361747,NA,NA
"158","WT",600,"Jun22",1,NA,22.09979314,NA,12.7062047361747,NA,NA,NA,0.128992823,NA,12.7062047361747,NA,NA,NA,307.2842429,NA,12.7062047361747,NA,NA,"July18",1,NA,0.203032274,NA,12.7062047361747,NA,NA,NA,128.0323417,NA,12.7062047361747,NA,NA
"159","WT",600,"Jun22",1,NA,22.09979314,NA,12.7062047361747,NA,NA,NA,0.128992823,NA,12.7062047361747,NA,NA,NA,307.2842429,NA,12.7062047361747,NA,NA,"July20",1,NA,0.244316893,NA,12.7062047361747,NA,NA,NA,154.0634998,NA,12.7062047361747,NA,NA
"160","WT",600,"Jun22",1,NA,22.09979314,NA,12.7062047361747,NA,NA,NA,0.128992823,NA,12.7062047361747,NA,NA,NA,307.2842429,NA,12.7062047361747,NA,NA,"July27",1,NA,0.139307806,NA,12.7062047361747,NA,NA,NA,87.84809901,NA,12.7062047361747,NA,NA
"161","WT",600,"Jun22",1,NA,22.09979314,NA,12.7062047361747,NA,NA,NA,0.128992823,NA,12.7062047361747,NA,NA,NA,307.2842429,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.325362835,NA,12.7062047361747,NA,NA,NA,205.1962865,NA,12.7062047361747,NA,NA
"162","WT",600,"Jun22",1,NA,22.09979314,NA,12.7062047361747,NA,NA,NA,0.128992823,NA,12.7062047361747,NA,NA,NA,307.2842429,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.302864735,NA,12.7062047361747,NA,NA,NA,190.9922316,NA,12.7062047361747,NA,NA
"163","WT",800,"Aug29",1,NA,2.542330795,NA,12.7062047361747,NA,NA,NA,0.013231743,NA,12.7062047361747,NA,NA,NA,475.3972192,NA,12.7062047361747,NA,NA,"July18",1,NA,0.213857222,NA,12.7062047361747,NA,NA,NA,134.8569495,NA,12.7062047361747,NA,NA
"164","WT",800,"Aug29",1,NA,2.542330795,NA,12.7062047361747,NA,NA,NA,0.013231743,NA,12.7062047361747,NA,NA,NA,475.3972192,NA,12.7062047361747,NA,NA,"July20",1,NA,0.248676828,NA,12.7062047361747,NA,NA,NA,156.816901,NA,12.7062047361747,NA,NA
"165","WT",800,"Aug29",1,NA,2.542330795,NA,12.7062047361747,NA,NA,NA,0.013231743,NA,12.7062047361747,NA,NA,NA,475.3972192,NA,12.7062047361747,NA,NA,"July27",1,NA,0.160122062,NA,12.7062047361747,NA,NA,NA,100.9721647,NA,12.7062047361747,NA,NA
"166","WT",800,"Aug29",1,NA,2.542330795,NA,12.7062047361747,NA,NA,NA,0.013231743,NA,12.7062047361747,NA,NA,NA,475.3972192,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.318896773,NA,12.7062047361747,NA,NA,NA,201.0900338,NA,12.7062047361747,NA,NA
"167","WT",800,"Aug29",1,NA,2.542330795,NA,12.7062047361747,NA,NA,NA,0.013231743,NA,12.7062047361747,NA,NA,NA,475.3972192,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.319973282,NA,12.7062047361747,NA,NA,NA,201.7774428,NA,12.7062047361747,NA,NA
"168","WT",800,"July18",1,NA,18.83198486,NA,12.7062047361747,NA,NA,NA,0.117897304,NA,12.7062047361747,NA,NA,NA,505.5178314,NA,12.7062047361747,NA,NA,"July18",1,NA,0.213857222,NA,12.7062047361747,NA,NA,NA,134.8569495,NA,12.7062047361747,NA,NA
"169","WT",800,"July18",1,NA,18.83198486,NA,12.7062047361747,NA,NA,NA,0.117897304,NA,12.7062047361747,NA,NA,NA,505.5178314,NA,12.7062047361747,NA,NA,"July20",1,NA,0.248676828,NA,12.7062047361747,NA,NA,NA,156.816901,NA,12.7062047361747,NA,NA
"170","WT",800,"July18",1,NA,18.83198486,NA,12.7062047361747,NA,NA,NA,0.117897304,NA,12.7062047361747,NA,NA,NA,505.5178314,NA,12.7062047361747,NA,NA,"July27",1,NA,0.160122062,NA,12.7062047361747,NA,NA,NA,100.9721647,NA,12.7062047361747,NA,NA
"171","WT",800,"July18",1,NA,18.83198486,NA,12.7062047361747,NA,NA,NA,0.117897304,NA,12.7062047361747,NA,NA,NA,505.5178314,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.318896773,NA,12.7062047361747,NA,NA,NA,201.0900338,NA,12.7062047361747,NA,NA
"172","WT",800,"July18",1,NA,18.83198486,NA,12.7062047361747,NA,NA,NA,0.117897304,NA,12.7062047361747,NA,NA,NA,505.5178314,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.319973282,NA,12.7062047361747,NA,NA,NA,201.7774428,NA,12.7062047361747,NA,NA
"173","WT",800,"July20",1,NA,23.00566738,NA,12.7062047361747,NA,NA,NA,0.169644553,NA,12.7062047361747,NA,NA,NA,559.7712116,NA,12.7062047361747,NA,NA,"July18",1,NA,0.213857222,NA,12.7062047361747,NA,NA,NA,134.8569495,NA,12.7062047361747,NA,NA
"174","WT",800,"July20",1,NA,23.00566738,NA,12.7062047361747,NA,NA,NA,0.169644553,NA,12.7062047361747,NA,NA,NA,559.7712116,NA,12.7062047361747,NA,NA,"July20",1,NA,0.248676828,NA,12.7062047361747,NA,NA,NA,156.816901,NA,12.7062047361747,NA,NA
"175","WT",800,"July20",1,NA,23.00566738,NA,12.7062047361747,NA,NA,NA,0.169644553,NA,12.7062047361747,NA,NA,NA,559.7712116,NA,12.7062047361747,NA,NA,"July27",1,NA,0.160122062,NA,12.7062047361747,NA,NA,NA,100.9721647,NA,12.7062047361747,NA,NA
"176","WT",800,"July20",1,NA,23.00566738,NA,12.7062047361747,NA,NA,NA,0.169644553,NA,12.7062047361747,NA,NA,NA,559.7712116,NA,12.7062047361747,NA,NA,"Jun14",1,NA,0.318896773,NA,12.7062047361747,NA,NA,NA,201.0900338,NA,12.7062047361747,NA,NA
"177","WT",800,"July20",1,NA,23.00566738,NA,12.7062047361747,NA,NA,NA,0.169644553,NA,12.7062047361747,NA,NA,NA,559.7712116,NA,12.7062047361747,NA,NA,"Jun22",1,NA,0.319973282,NA,12.7062047361747,NA,NA,NA,201.7774428,NA,12.7062047361747,NA,NA
